log_id,product_type,units_produced,defective_units,time_stamp,MachineName,remarks,operator_id,batch_info
e10bac09-06cc-4962-b8b4-68398de25edd,Polished Surface,115,20,2024-10-24 15:01:00,Grinder-800,Batch production exceeded target.,OP12,Batch-Grinder-800-20241024-004
235fd8ba-3ffc-496c-a882-8742121bfb98,Prototype Model,72,11,2024-10-24 02:01:00,3DPrinter-1000,Batch production exceeded target.,OP12,Batch-3DPrinter-1000-20241024-002
66c8082f-3303-41cd-9c46-28cbe667ff8a,Conveyor Belt,107,14,2024-10-25 18:35:00,Conveyor-400,Minor delays due to raw material shortage.,OP14,Batch-Conveyor-400-20241025-001
f13ffd6d-b30a-4d85-b668-49b914e7e03c,Actuator,109,18,2024-10-25 14:48:00,RobotArm-600,Normal operations with no issues.,OP15,Batch-RobotArm-600-20241025-001
89c68d44-a340-4fa8-ad0d-891855dbe578,Stamped Part,128,25,2024-10-25 17:22:00,Press-700,Line halted briefly for safety check.,OP15,Batch-Press-700-20241025-001
437c286b-6696-4fff-aab8-a4f378bbeb19,Conveyor Belt,119,16,2024-10-25 12:51:00,Conveyor-400,Slight quality concerns noted.,OP12,Batch-Conveyor-400-20241025-002
004318f5-f274-45e0-87b1-46e73ad471d7,Turbine Hub,87,18,2024-10-25 08:20:00,Turbine-500,Line halted briefly for safety check.,OP17,Batch-Turbine-500-20241025-001
ca9f6991-8eac-4282-b6bb-62269a121cbc,Robot Component,132,22,2024-10-25 01:49:00,RobotArm-600,Adjusted machine settings mid-shift.,OP15,Batch-RobotArm-600-20241025-002
f7ebc81a-d137-4148-ba24-1975b224cba1,Cut Metal,108,19,2024-10-25 16:03:00,LaserCutter-900,Slight quality concerns noted.,OP10,Batch-LaserCutter-900-20241025-001
e4d143d9-730d-41b3-b172-4c048276c4b2,Conveyor Belt,124,17,2024-10-25 21:50:00,Conveyor-400,Batch production exceeded target.,OP12,Batch-Conveyor-400-20241025-003
780b8dc7-0ce4-42c2-b01e-3110e6475eeb,Gear,135,23,2024-10-25 15:50:00,CNC-Mill-200,Batch production exceeded target.,OP20,Batch-CNC-Mill-200-20241025-001
1ec99c92-f1cc-4c3c-bc90-0f3fcd452380,Bolt,129,23,2024-10-25 13:18:00,Lathe-300,Normal operations with no issues.,OP19,Batch-Lathe-300-20241025-001
ab0392a8-3e80-43e7-bc5e-68310828a932,Turbine Hub,104,21,2024-10-25 15:47:00,Turbine-500,Minor delays due to raw material shortage.,OP13,Batch-Turbine-500-20241025-002
b299a6fe-9aea-459c-bb06-32516ebf6fa1,Polished Surface,108,21,2024-10-25 21:35:00,Grinder-800,Line halted briefly for safety check.,OP20,Batch-Grinder-800-20241025-001
783b1079-9834-4a33-8a4f-dfce45a426f1,Metal Chip,105,20,2024-10-25 09:31:00,Grinder-800,Production ran smoothly.,OP19,Batch-Grinder-800-20241025-002
687c56f7-37ff-4fd6-8aa8-3eb5db3bcf10,Bearing,138,24,2024-10-25 06:27:00,CNC-Mill-200,Slight quality concerns noted.,OP14,Batch-CNC-Mill-200-20241025-002
371c1f58-642f-46bd-aae5-beab68abc7a6,Bolt,108,19,2024-10-25 03:04:00,Lathe-300,Adjusted machine settings mid-shift.,OP10,Batch-Lathe-300-20241025-002
6a02450a-b71a-4b9e-9055-1ec07eede68a,Nut,110,20,2024-10-25 13:22:00,Lathe-300,Line halted briefly for safety check.,OP11,Batch-Lathe-300-20241025-003
fc000584-f1de-47ce-b783-3378dea2bb28,Gripper,133,22,2024-10-25 17:07:00,RobotArm-600,Production ran smoothly.,OP18,Batch-RobotArm-600-20241025-003
77cd9581-bfbe-4945-b366-ce2cc9c47d5e,Nut,132,24,2024-10-25 20:55:00,Lathe-300,Minor delays due to raw material shortage.,OP11,Batch-Lathe-300-20241025-004
387c6cfd-f4c6-4d51-b5ec-c1830480f83d,Drill Bit,125,20,2024-10-25 08:55:00,DrillPress-100,Minor delays due to raw material shortage.,OP10,Batch-DrillPress-100-20241025-001
c9a1743f-5c1c-4772-9efc-32c9b3f98b7b,Bolt,103,18,2024-10-25 06:55:00,Lathe-300,Minor delays due to raw material shortage.,OP15,Batch-Lathe-300-20241025-005
8e235ec9-d427-456e-ba24-91d1fe020435,Turbine Blade,98,20,2024-10-25 22:47:00,Turbine-500,Slight quality concerns noted.,OP18,Batch-Turbine-500-20241025-003
b1430729-09fa-4f6c-9459-f3c38db0e01e,Gripper,113,19,2024-10-25 12:58:00,RobotArm-600,Adjusted machine settings mid-shift.,OP18,Batch-RobotArm-600-20241025-004
5a807595-1b8f-427b-a56a-5ddecf0fe43f,Stamped Part,114,23,2024-10-25 19:56:00,Press-700,Adjusted machine settings mid-shift.,OP15,Batch-Press-700-20241025-002
57c9e836-1790-4c02-99cb-54ce02d27590,Cut Plastic,93,16,2024-10-25 02:02:00,LaserCutter-900,Normal operations with no issues.,OP18,Batch-LaserCutter-900-20241025-002
4ff74656-0193-4a3a-bfa2-d123c98bb5e1,Metal Panel,161,32,2024-10-25 10:42:00,Press-700,Normal operations with no issues.,OP16,Batch-Press-700-20241025-003
b3b4804d-6944-4d79-870e-be282039c3dc,Cut Metal,52,12,2024-10-25 01:43:00,LaserCutter-900,Line halted briefly for safety check.,OP18,Batch-LaserCutter-900-20241025-003
0d724327-5bc6-456f-9fdc-0d82050377a9,Bolt,137,24,2024-10-25 14:59:00,Lathe-300,Batch production exceeded target.,OP14,Batch-Lathe-300-20241025-006
b5215937-8c77-4849-9479-02bd42b0c9e1,Polished Surface,121,23,2024-10-25 13:29:00,Grinder-800,Normal operations with no issues.,OP13,Batch-Grinder-800-20241025-003
6c7f79ce-b750-472f-bb19-b72d21151bc1,Drill Sleeve,130,21,2024-10-25 08:19:00,DrillPress-100,Production ran smoothly.,OP17,Batch-DrillPress-100-20241025-002
7b712a41-27ad-4078-b2bb-55333f8853ed,Stamped Part,150,30,2024-10-25 05:22:00,Press-700,Minor delays due to raw material shortage.,OP13,Batch-Press-700-20241025-004
640bd3ae-d7c7-4539-b164-befd5e92d073,Turbine Blade,105,19,2024-10-26 03:00:00,Turbine-500,Minor delays due to raw material shortage.,OP11,Batch-Turbine-500-20241026-001
1287cac8-b550-495e-9868-07345964bb64,Stamped Part,147,26,2024-10-26 19:33:00,Press-700,Batch production exceeded target.,OP14,Batch-Press-700-20241026-001
9f1e2345-e373-4898-87f6-11ef3cc4ccfa,Conveyor Belt,152,23,2024-10-26 08:43:00,Conveyor-400,Batch production exceeded target.,OP19,Batch-Conveyor-400-20241026-001
f8c867dd-9aae-4b2a-9bbf-7b59689619e7,Metal Panel,127,22,2024-10-26 11:29:00,Press-700,Production ran smoothly.,OP20,Batch-Press-700-20241026-002
8bab46a6-f033-47f2-aa12-c9e21d146401,Conveyor Belt,115,18,2024-10-26 13:26:00,Conveyor-400,Production ran smoothly.,OP10,Batch-Conveyor-400-20241026-002
9781c661-4348-4b0c-a520-735b28bbe422,Gear,152,23,2024-10-26 12:14:00,CNC-Mill-200,Slight quality concerns noted.,OP17,Batch-CNC-Mill-200-20241026-001
519bba97-afc7-4a18-a570-509539712189,Drill Head,151,26,2024-10-26 22:07:00,DrillPress-100,Minor delays due to raw material shortage.,OP20,Batch-DrillPress-100-20241026-001
f7925d4f-0c35-4aaa-a965-ed74bd409e3f,Conveyor Belt,157,24,2024-10-26 12:25:00,Conveyor-400,Batch production exceeded target.,OP13,Batch-Conveyor-400-20241026-003
c7b3bec8-ca8a-47fd-b3cd-6ffeb7fe1f0b,Metal Panel,123,21,2024-10-26 20:37:00,Press-700,Batch production exceeded target.,OP12,Batch-Press-700-20241026-003
32365e5f-27d2-4fae-bdbe-33ad1d2f2d1c,Actuator,152,28,2024-10-26 20:19:00,RobotArm-600,Normal operations with no issues.,OP17,Batch-RobotArm-600-20241026-001
36dd1f7f-9b35-45e1-ae8f-b0e1f3ebc160,Drill Head,139,24,2024-10-26 23:47:00,DrillPress-100,Slight quality concerns noted.,OP19,Batch-DrillPress-100-20241026-002
651c7046-6c87-4ddc-966e-3549f709586c,Polished Surface,103,18,2024-10-26 01:15:00,Grinder-800,Slight quality concerns noted.,OP16,Batch-Grinder-800-20241026-001
2e21df65-4da9-40fa-aa89-850e94e55238,3D Printed Part,62,9,2024-10-26 20:47:00,3DPrinter-1000,Slight quality concerns noted.,OP12,Batch-3DPrinter-1000-20241026-001
5bf9e922-4bb8-4268-9b16-537453804eb2,Drill Bit,119,21,2024-10-26 16:19:00,DrillPress-100,Minor delays due to raw material shortage.,OP11,Batch-DrillPress-100-20241026-003
,Nut,131,24,2024-10-26 07:14:00,Lathe-300,Normal operations with no issues.,OP14,Batch-Lathe-300-20241026-001
764f0a36-8b95-4381-a3a1-e9ecb8f69bf2,Drill Bit,113,20,2024-10-26 14:21:00,DrillPress-100,Adjusted machine settings mid-shift.,OP18,Batch-DrillPress-100-20241026-004
729549bb-4f39-4cb0-88b5-d50eb03b2f1d,Turbine Blade,103,19,2024-10-26 18:17:00,Turbine-500,Production ran smoothly.,OP12,Batch-Turbine-500-20241026-002
34fcd084-8210-4d1b-8c84-8558b9c53d29,Bearing,154,23,2024-10-26 20:44:00,CNC-Mill-200,Batch production exceeded target.,OP20,Batch-CNC-Mill-200-20241026-002
a504821e-9239-4e84-9802-cfaef76cb55d,Bearing,185,28,2024-10-26 12:46:00,CNC-Mill-200,Normal operations with no issues.,OP11,Batch-CNC-Mill-200-20241026-003
5385bab5-6f71-4846-9030-0b4eb9f6f4e2,Metal Panel,138,24,2024-10-26 16:08:00,Press-700,Minor delays due to raw material shortage.,OP12,Batch-Press-700-20241026-004
593e9a5c-8996-4ba9-b55a-9e74df64861d,Gripper,118,22,2024-10-26 07:30:00,RobotArm-600,Line halted briefly for safety check.,OP18,Batch-RobotArm-600-20241026-002
e3ec3829-43ca-43e8-9796-c0d76c1ca796,Drill Head,86,19,2024-10-26 16:44:00,DrillPress-100,Adjusted machine settings mid-shift.,OP12,Batch-DrillPress-100-20241026-005
221601e3-6c20-455c-a772-fcaf9f3c5cf9,Bolt,110,20,2024-10-26 18:40:00,Lathe-300,Line halted briefly for safety check.,OP12,Batch-Lathe-300-20241026-002
1d57d02a-0cd1-4daf-84bd-bafa1bf13a79,Metal Chip,97,17,2024-10-26 18:32:00,Grinder-800,Minor delays due to raw material shortage.,OP15,Batch-Grinder-800-20241026-002
6a1deb9e-2e74-4207-ae9f-f0fb86a7b0cc,Metal Panel,151,26,2024-10-26 20:25:00,Press-700,Normal operations with no issues.,OP18,Batch-Press-700-20241026-005
7d0c91be-5206-4ee1-aba8-4e903e0e9942,Turbine Hub,97,18,2024-10-26 22:40:00,Turbine-500,Batch production exceeded target.,OP15,Batch-Turbine-500-20241026-003
3110d4e2-0caa-40e3-b979-849ed1507b11,Drill Head,120,21,2024-10-26 10:57:00,DrillPress-100,Minor delays due to raw material shortage.,OP11,Batch-DrillPress-100-20241026-006
97fd7a43-ca37-4cc8-b85e-bd67ef649338,Bearing,162,24,2024-10-26 00:20:00,CNC-Mill-200,Production ran smoothly.,OP18,Batch-CNC-Mill-200-20241026-004
8c064b25-db3a-4461-9e6c-edf9e7bd7a7e,Drill Sleeve,149,26,2024-10-26 18:38:00,DrillPress-100,Batch production exceeded target.,OP14,Batch-DrillPress-100-20241026-007
b1b6f684-540f-44ae-8de0-1c0c9d2571d8,Drill Sleeve,136,24,2024-10-26 11:58:00,DrillPress-100,Batch production exceeded target.,OP10,Batch-DrillPress-100-20241026-008
ddf7ec70-9c75-4a0c-9764-a26830e1693c,Polished Surface,102,16,2024-10-27 22:16:00,Grinder-800,Batch production exceeded target.,OP17,Batch-Grinder-800-20241027-001
b1a9a2f3-8353-4fb4-8466-e465252f6265,Metal Chip,105,16,2024-10-27 07:56:00,Grinder-800,Production ran smoothly.,OP20,Batch-Grinder-800-20241027-002
467ccf2b-d203-4bd5-ac12-97b05efe5b36,Shaft,141,23,2024-10-27 10:33:00,Lathe-300,Production ran smoothly.,OP17,Batch-Lathe-300-20241027-001
005c5ec7-c4ec-4fa4-b942-d5ae4ce7f658,Conveyor Belt,127,23,2024-10-27 20:16:00,Conveyor-400,Batch production exceeded target.,OP18,Batch-Conveyor-400-20241027-001
dbcd8bf7-2547-4991-a5b6-9914b9d31b37,Bearing,183,28,2024-10-27 15:32:00,CNC-Mill-200,Line halted briefly for safety check.,OP10,Batch-CNC-Mill-200-20241027-001
e75ca9ba-4de2-4154-bcdc-9a0fd39ca68e,Actuator,119,23,2024-10-27 22:36:00,RobotArm-600,Adjusted machine settings mid-shift.,OP15,Batch-RobotArm-600-20241027-001
06840ef3-4a47-4e1c-b364-ffc7ddafea52,Drill Sleeve,141,26,2024-10-27 07:43:00,DrillPress-100,Adjusted machine settings mid-shift.,OP20,Batch-DrillPress-100-20241027-001
5a406c79-f755-4215-bd40-db9ca70374bd,Metal Chip,136,21,2024-10-27 18:41:00,Grinder-800,Batch production exceeded target.,OP19,Batch-Grinder-800-20241027-003
9408178d-e59c-41ff-916c-44a223fd1248,Metal Panel,126,22,2024-10-27 07:38:00,Press-700,Normal operations with no issues.,OP19,Batch-Press-700-20241027-001
544e8695-d127-4e2a-8c44-dc83c12d8685,Polished Surface,108,17,2024-10-27 11:53:00,Grinder-800,Batch production exceeded target.,OP11,Batch-Grinder-800-20241027-004
57839270-c687-495a-89c8-481b00ef21ca,Motor Shaft,181,27,2024-10-27 14:24:00,CNC-Mill-200,Minor delays due to raw material shortage.,OP15,Batch-CNC-Mill-200-20241027-002
ce1a6b6a-0be1-4f49-b685-63ffeff79e15,Bearing,186,28,2024-10-27 03:32:00,CNC-Mill-200,Batch production exceeded target.,OP13,Batch-CNC-Mill-200-20241027-003
de9b565f-e632-48d5-b760-3f05c1ced5fa,Motor Shaft,170,26,2024-10-27 01:43:00,CNC-Mill-200,Line halted briefly for safety check.,OP20,Batch-CNC-Mill-200-20241027-004
da771d2d-4323-4a5c-a083-37f22ce831e7,Nut,125,21,2024-10-27 01:30:00,Lathe-300,Line halted briefly for safety check.,OP18,Batch-Lathe-300-20241027-002
2a911bdd-c0eb-4b6a-aab6-e0c6aebb6862,Motor Shaft,143,21,2024-10-27 09:50:00,CNC-Mill-200,Batch production exceeded target.,OP12,Batch-CNC-Mill-200-20241027-005
4a1d7b77-b0a3-4f5d-909e-09991dd608cf,Conveyor Belt,108,19,2024-10-27 06:11:00,Conveyor-400,Adjusted machine settings mid-shift.,OP13,Batch-Conveyor-400-20241027-002
2e530745-ff1a-4325-bb86-c160ac511a7c,Actuator,149,29,2024-10-27 17:52:00,RobotArm-600,Adjusted machine settings mid-shift.,OP19,Batch-RobotArm-600-20241027-002
e68c4b68-0718-45d1-97d5-47904380b02e,Conveyor Belt,125,23,2024-10-27 10:23:00,Conveyor-400,Slight quality concerns noted.,OP15,Batch-Conveyor-400-20241027-003
d538a08d-4571-4e90-8f67-541160cfc89f,Polished Surface,127,20,2024-10-27 19:10:00,Grinder-800,Production ran smoothly.,OP13,Batch-Grinder-800-20241027-005
719ffe1c-82de-4e87-8125-b7c650f30872,Stamped Part,122,22,2024-10-27 03:48:00,Press-700,Production ran smoothly.,OP18,Batch-Press-700-20241027-002
23f71f4c-3c1d-45c6-bb86-7687c99cfc89,3D Printed Part,67,10,2024-10-27 00:13:00,3DPrinter-1000,Production ran smoothly.,OP19,Batch-3DPrinter-1000-20241027-001
daea52e9-13a6-472b-a127-401c5b6c94ff,Gear,176,27,2024-10-27 07:54:00,CNC-Mill-200,Batch production exceeded target.,OP19,Batch-CNC-Mill-200-20241027-006
de44419c-ab71-4cb7-b2c2-a73bf51e621b,Cut Metal,75,17,2024-10-27 18:35:00,LaserCutter-900,Line halted briefly for safety check.,OP20,Batch-LaserCutter-900-20241027-001
6ca826ef-71f0-4999-8f3a-c95015a1d84f,Conveyor Belt,113,20,2024-10-27 14:56:00,Conveyor-400,Minor delays due to raw material shortage.,OP17,Batch-Conveyor-400-20241027-004
6dff5081-4056-4020-9fa5-e17c0668a973,Turbine Hub,107,21,2024-10-27 02:05:00,Turbine-500,Adjusted machine settings mid-shift.,OP15,Batch-Turbine-500-20241027-001
a1948466-386f-47fd-a30a-c2380f5ee7a5,Turbine Blade,110,21,2024-10-27 10:41:00,Turbine-500,Production ran smoothly.,OP10,Batch-Turbine-500-20241027-002
e238b3a9-49b3-4cfe-a556-c1d52b3e7f6c,Conveyor Belt,133,24,2024-10-27 10:57:00,Conveyor-400,Slight quality concerns noted.,OP18,Batch-Conveyor-400-20241027-005
060393ac-369e-4aed-8a3f-55141c795341,Conveyor Belt,152,28,2024-10-27 04:26:00,Conveyor-400,Batch production exceeded target.,OP11,Batch-Conveyor-400-20241027-006
4234f262-c013-4119-94bd-c981ac49c86c,Drill Sleeve,158,29,2024-10-27 17:26:00,DrillPress-100,Slight quality concerns noted.,OP20,Batch-DrillPress-100-20241027-002
30c206c4-478f-431c-85ba-263f438b5464,Cut Plastic,88,16,2024-10-27 07:55:00,LaserCutter-900,Minor delays due to raw material shortage.,OP18,Batch-LaserCutter-900-20241027-002
98ffa70f-79d7-4c02-87e7-7583c84b64b8,3D Printed Part,63,10,2024-10-28 16:36:00,3DPrinter-1000,Minor delays due to raw material shortage.,OP15,Batch-3DPrinter-1000-20241028-001
7322eac1-2326-4c0b-be2f-51cade0ef3a4,Cut Plastic,112,20,2024-10-28 05:51:00,LaserCutter-900,Production ran smoothly.,OP16,Batch-LaserCutter-900-20241028-001
3cc2acd0-382a-4031-a02e-dde5c8347730,Bearing,169,26,2024-10-28 18:38:00,CNC-Mill-200,Minor delays due to raw material shortage.,OP20,Batch-CNC-Mill-200-20241028-001
0f540e83-6e21-4664-9f3b-bcc0bb1924f0,Bearing,187,29,2024-10-28 09:44:00,CNC-Mill-200,Normal operations with no issues.,OP19,Batch-CNC-Mill-200-20241028-002
923e9cd4-2859-4f92-b20d-88053e3dbaaa,Drill Bit,121,20,2024-10-28 15:06:00,DrillPress-100,Production ran smoothly.,OP18,Batch-DrillPress-100-20241028-001
fc5a7244-2fec-4fe7-b376-9b9c9cc51edc,Turbine Blade,123,20,2024-10-28 07:14:00,Turbine-500,Adjusted machine settings mid-shift.,OP15,Batch-Turbine-500-20241028-001
89abdc67-88b7-4e34-9382-9232fb17f864,Turbine Hub,119,20,2024-10-28 08:49:00,Turbine-500,Adjusted machine settings mid-shift.,OP14,Batch-Turbine-500-20241028-002
8f1c21c4-9ae3-40b9-bdcb-0565dab4e994,Conveyor Belt,129,20,2024-10-28 18:13:00,Conveyor-400,Adjusted machine settings mid-shift.,OP15,Batch-Conveyor-400-20241028-001
b093aa68-bb82-42fe-94da-2911f3c42226,Metal Panel,168,29,2024-10-28 18:24:00,Press-700,Production ran smoothly.,OP12,Batch-Press-700-20241028-001
f51d36d2-69f0-479c-9135-80db92d318af,Conveyor Belt,151,23,2024-10-28 03:24:00,Conveyor-400,Normal operations with no issues.,OP16,Batch-Conveyor-400-20241028-002
e01e237c-aa02-4161-a660-baa43d39fe9e,Turbine Blade,103,17,2024-10-28 14:09:00,Turbine-500,Slight quality concerns noted.,OP19,Batch-Turbine-500-20241028-003
4ae76b13-8f83-489d-b3d7-059b5892c10c,Turbine Blade,80,17,2024-10-28 16:15:00,Turbine-500,Slight quality concerns noted.,OP10,Batch-Turbine-500-20241028-004
c21133eb-bcb6-4736-b416-25ad4c1e8ca4,Conveyor Belt,152,23,2024-10-28 23:59:00,Conveyor-400,Batch production exceeded target.,OP15,Batch-Conveyor-400-20241028-003
b431441c-fc0c-4a59-8753-2a6676c4494e,Polished Surface,98,16,2024-10-28 08:13:00,Grinder-800,Adjusted machine settings mid-shift.,OP18,Batch-Grinder-800-20241028-001
c88c3367-01fd-41ba-9d5b-8c686694fae4,Polished Surface,110,19,2024-10-28 18:00:00,Grinder-800,Production ran smoothly.,OP15,Batch-Grinder-800-20241028-002
7943d422-61d8-466a-aa77-12abda3be1e3,Polished Surface,107,18,2024-10-28 10:55:00,Grinder-800,Normal operations with no issues.,OP13,Batch-Grinder-800-20241028-003
e4c7df7a-0448-4a1b-a818-cdf64ae89df4,Turbine Blade,89,-1,2024-10-28 02:39:00,Turbine-500,Batch production exceeded target.,OP15,Batch-Turbine-500-20241028-005
46ccd1c4-a7c0-4ddc-a641-c48e95edbcaf,Nut,133,24,2024-10-28 13:14:00,Lathe-300,Line halted briefly for safety check.,OP14,Batch-Lathe-300-20241028-001
38fbc19b-9897-47d4-bcfb-6b2428465a3d,Conveyor Belt,150,23,2024-10-28 08:24:00,Conveyor-400,Minor delays due to raw material shortage.,OP17,Batch-Conveyor-400-20241028-004
14abef55-7975-450e-80bc-211fc0b4e480,Drill Head,166,28,2024-10-28 07:42:00,DrillPress-100,Normal operations with no issues.,OP12,Batch-DrillPress-100-20241028-002
17a583e7-7ed6-4715-8150-e83a0c67d05e,Cut Plastic,86,16,2024-10-28 01:05:00,LaserCutter-900,Normal operations with no issues.,OP18,Batch-LaserCutter-900-20241028-002
9a82384e-885d-4b9f-9a60-258fbe284b09,Metal Panel,112,19,2024-10-28 09:21:00,Press-700,Line halted briefly for safety check.,OP17,Batch-Press-700-20241028-002
1330dd09-1d9b-475a-8745-263c88511ffb,Turbine Hub,107,18,2024-10-28 15:19:00,Turbine-500,Slight quality concerns noted.,OP19,Batch-Turbine-500-20241028-006
f5b42892-d436-4f40-b3ba-184e59f6c916,Metal Chip,120,20,2024-10-28 23:49:00,Grinder-800,Minor delays due to raw material shortage.,OP15,Batch-Grinder-800-20241028-004
1dc36ac3-bda3-4268-bea7-1afba0b6b871,Turbine Blade,98,16,2024-10-28 11:43:00,Turbine-500,Adjusted machine settings mid-shift.,OP16,Batch-Turbine-500-20241028-007
99c3a793-84b9-4792-bf87-970e28093600,Polished Surface,134,23,2024-10-28 13:43:00,Grinder-800,Slight quality concerns noted.,OP10,Batch-Grinder-800-20241028-005
6feaa402-3822-41bc-8c26-cb8a92a445d9,Shaft,128,23,2024-10-28 15:48:00,Lathe-300,Line halted briefly for safety check.,OP10,Batch-Lathe-300-20241028-002
2c51f1eb-3bdd-47b3-8ae4-effb0cbe659b,Drill Bit,139,24,2024-10-28 14:47:00,DrillPress-100,Line halted briefly for safety check.,OP11,Batch-DrillPress-100-20241028-003
c1e91246-f61e-42ae-a229-7786ec504bfb,Cut Metal,116,21,2024-10-28 07:46:00,LaserCutter-900,Minor delays due to raw material shortage.,OP18,Batch-LaserCutter-900-20241028-003
8fc79652-e3aa-4931-8255-9c8379fb26d9,Cut Metal,102,19,2024-10-28 13:53:00,LaserCutter-900,Adjusted machine settings mid-shift.,OP13,Batch-LaserCutter-900-20241028-004
5d2a3aed-f2ab-4f74-b1c6-5f62cdb0888a,Cut Metal,105,18,2024-10-29 22:00:00,LaserCutter-900,Batch production exceeded target.,OP14,Batch-LaserCutter-900-20241029-001
d0cdfdd2-f0c9-4a5c-97f9-abb0474ac3a2,Drill Bit,130,24,2024-10-29 15:05:00,DrillPress-100,Normal operations with no issues.,OP14,Batch-DrillPress-100-20241029-001
81544dd2-336b-4cdb-b44e-113521422be0,Polished Surface,67,15,2024-10-29 03:50:00,Grinder-800,Minor delays due to raw material shortage.,OP15,Batch-Grinder-800-20241029-001
2c7ec3cb-c28d-4020-a519-3233995f03b3,Conveyor Belt,126,20,2024-10-29 11:01:00,Conveyor-400,Production ran smoothly.,OP17,Batch-Conveyor-400-20241029-001
91df39e0-5964-4169-a5de-c91d54c61a6f,Shaft,93,24,2024-10-29 14:22:00,Lathe-300,Line halted briefly for safety check.,OP11,Batch-Lathe-300-20241029-001
9c7daf7a-a093-40f3-b840-57ae129750bc,Gripper,110,18,2024-10-29 16:47:00,RobotArm-600,Minor delays due to raw material shortage.,OP17,Batch-RobotArm-600-20241029-001
0bd312bc-0e3c-4d8d-aaf7-89249cb0732c,Drill Head,163,30,2024-10-29 20:57:00,DrillPress-100,Minor delays due to raw material shortage.,OP18,Batch-DrillPress-100-20241029-002
f3a6b353-e266-4f58-a181-d18da67da8cd,Polished Surface,136,25,2024-10-29 03:52:00,Grinder-800,Adjusted machine settings mid-shift.,OP19,Batch-Grinder-800-20241029-002
ba013769-e1d9-4f69-b09a-d65f02deed13,3D Printed Part,52,8,2024-10-29 13:51:00,3DPrinter-1000,Adjusted machine settings mid-shift.,OP18,Batch-3DPrinter-1000-20241029-001
ab247fad-8c6f-4730-bf85-ebcc5b0051f9,Prototype Model,66,11,2024-10-29 05:35:00,3DPrinter-1000,Production ran smoothly.,OP12,Batch-3DPrinter-1000-20241029-002
c1350c5d-dadc-412f-b0d2-a95974199477,Metal Panel,148,27,2024-10-29 02:04:00,Press-700,Normal operations with no issues.,OP17,Batch-Press-700-20241029-001
89747d26-9863-4071-85d0-37d41f76864b,Turbine Hub,116,21,2024-10-29 12:50:00,Turbine-500,Normal operations with no issues.,OP12,Batch-Turbine-500-20241029-001
b5c38dd8-feef-40dc-8416-125ff491c6c1,Drill Sleeve,136,25,2024-10-29 11:17:00,DrillPress-100,Production ran smoothly.,OP20,Batch-DrillPress-100-20241029-003
e6b352f9-8b8c-4b2c-af65-1e193113f383,Turbine Blade,116,21,2024-10-29 02:39:00,Turbine-500,Minor delays due to raw material shortage.,OP15,Batch-Turbine-500-20241029-002
95fd055d-31eb-415d-886e-8359a7e9aec4,Drill Sleeve,166,30,2024-10-29 15:59:00,DrillPress-100,Slight quality concerns noted.,OP16,Batch-DrillPress-100-20241029-004
44e5c8af-9fb3-4d6e-bc97-6908f7159fe4,Drill Bit,160,29,2024-10-29 04:05:00,DrillPress-100,Line halted briefly for safety check.,OP11,Batch-DrillPress-100-20241029-005
e186ab09-6419-4202-af95-d33d313a03d7,Conveyor Belt,137,22,2024-10-29 08:33:00,Conveyor-400,Minor delays due to raw material shortage.,OP10,Batch-Conveyor-400-20241029-002
5c3539fb-4645-4017-bab1-bb6580a4d780,Bolt,139,29,2024-10-29 08:24:00,Lathe-300,Line halted briefly for safety check.,OP19,Batch-Lathe-300-20241029-002
28fb7f13-780a-4ed1-8b04-6e03e3556f01,Cut Metal,127,22,2024-10-29 04:01:00,LaserCutter-900,Slight quality concerns noted.,OP10,Batch-LaserCutter-900-20241029-002
9b1d929f-2b82-4330-aba6-d290bd5e3c27,Bolt,113,23,2024-10-29 11:54:00,Lathe-300,Adjusted machine settings mid-shift.,OP10,Batch-Lathe-300-20241029-003
8ba44f59-8db9-40c1-bc51-91e357712347,Conveyor Belt,146,24,2024-10-29 11:33:00,Conveyor-400,Production ran smoothly.,OP20,Batch-Conveyor-400-20241029-003
631a53cc-70fb-4925-839f-70fe02b5e92b,Conveyor Belt,128,21,2024-10-29 18:28:00,Conveyor-400,Slight quality concerns noted.,OP14,Batch-Conveyor-400-20241029-004
37b3c0c3-0ee8-4c4d-aa10-9fca530343eb,Bearing,171,28,2024-10-29 00:38:00,CNC-Mill-200,Normal operations with no issues.,OP16,Batch-CNC-Mill-200-20241029-001
96825a91-a9b0-4a3f-9998-18ac9bd0bc8b,Bolt,102,21,2024-10-29 20:13:00,Lathe-300,Batch production exceeded target.,OP11,Batch-Lathe-300-20241029-004
a904dfc6-ba77-4b12-9bfc-a1b37f4de075,Robot Component,150,25,2024-10-29 00:35:00,RobotArm-600,Slight quality concerns noted.,OP17,Batch-RobotArm-600-20241029-002
b1b4efbc-a1df-4d8e-9ffc-a6fcf468bc6f,Prototype Model,72,12,2024-10-29 01:11:00,3DPrinter-1000,Adjusted machine settings mid-shift.,OP14,Batch-3DPrinter-1000-20241029-003
7a92ae64-0b15-4f40-b692-a5f348b886fd,Turbine Blade,107,19,2024-10-29 11:53:00,Turbine-500,Production ran smoothly.,OP14,Batch-Turbine-500-20241029-003
